order_id,customer_id,item_name,item_type,portion_size,item_price,item_qty,transaction_amt,transaction_type,time,date,customer_type,customer_location,distance_km,discount,order_cancelled,weekday
10106,C10076,Paneer Dosa,Veg,,150,1,150,Cash,13:00:00,2024-09-06,Online,Okhla Industrial Area,2.2,yes,no,Friday
10106,C10076,Rajma Chawal,Veg,full,170,1,170,Digital,13:00:00,2024-09-06,Online,Okhla Industrial Area,2.2,yes,no,Friday
10107,C10679,Idli (2 pcs),Veg,,80,1,80,Digital,19:00:00,2024-09-06,Offline,Restaurant,0.0,yes,no,Friday
10107,C10679,Fried Rice,Veg,half,90,1,90,Digital,19:00:00,2024-09-06,Offline,Restaurant,0.0,yes,no,Friday
10108,C10248,Butter Chicken,Non-Veg,full,240,1,240,Cash,21:30:00,2024-09-06,Offline,Restaurant,0.0,yes,no,Friday
10109,C10639,Veg Thali,Veg,,180,1,180,Digital,13:00:00,2024-09-06,Online,Jasola Vihar,1.3,no,yes,Friday
10109,C10639,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,13:00:00,2024-09-06,Online,Jasola Vihar,1.3,no,no,Friday
10110,C10396,Paneer Tikka Masala,Veg,full,220,1,220,Digital,13:30:00,2024-09-06,Online,Kalindi Kunj,2.5,no,no,Friday
10110,C10396,Tawa Roti,Veg,,25,1,25,Cash,13:30:00,2024-09-06,Online,Kalindi Kunj,2.5,no,no,Friday
10110,C10396,Chicken Manchurian,Non-Veg,full,180,1,180,Digital,13:30:00,2024-09-06,Online,Kalindi Kunj,2.5,no,no,Friday
10111,C10277,Fried Rice,Veg,full,150,1,150,Digital,21:30:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10111,C10277,Paneer Lababdar,Veg,full,230,1,230,Digital,21:30:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10112,C10811,Chicken Thali,Non-Veg,,220,1,220,Cash,12:30:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10112,C10811,Tandoori Roti,Veg,,30,1,30,Cash,12:30:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10113,C10151,Water Bottle,Veg,,20,1,20,Digital,21:00:00,2024-09-06,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10114,C10148,Idli (2 pcs),Veg,,80,1,80,Digital,12:30:00,2024-09-06,Online,Kalkaji,5.0,no,yes,Friday
10115,C10694,Tandoori Roti,Veg,,30,1,30,Cash,19:15:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10116,C10702,Chicken Thali,Non-Veg,,220,1,220,Digital,12:00:00,2024-09-06,Online,Saidulajab,3.5,no,no,Friday
10117,C10052,Rumali Roti,Veg,,35,2,70,Cash,13:15:00,2024-09-06,Online,Jasola Vihar,1.3,no,no,Friday
10117,C10052,Gulab Jamun,Veg,,60,1,60,Digital,13:15:00,2024-09-06,Online,Jasola Vihar,1.3,no,no,Friday
10118,C10613,Stuffed Paratha,Veg,,60,1,60,Cash,13:45:00,2024-09-06,Online,Masoodpur,3.8,yes,no,Friday
10119,C10893,Cold Drink (500ml),Veg,,60,1,60,Digital,13:00:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10119,C10893,Chicken Curry,Non-Veg,full,200,1,200,Digital,13:00:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10119,C10893,Paneer Tikka,Veg,half,120,1,120,Digital,13:00:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10120,C10968,Tandoori Roti,Veg,,30,1,30,Digital,20:30:00,2024-09-06,Online,Sarita Vihar,1.0,yes,no,Friday
10121,C10432,Chicken Tikka Masala,Non-Veg,full,240,1,240,Digital,13:00:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10122,C10893,Stuffed Paratha,Veg,,60,1,60,Digital,13:15:00,2024-09-06,Online,Sarita Vihar,1.0,no,yes,Friday
10122,C10893,Paneer Tikka Masala,Veg,full,220,1,220,Cash,13:15:00,2024-09-06,Online,Sarita Vihar,1.0,no,yes,Friday
10123,C10767,Butter Chicken,Non-Veg,full,240,1,240,Digital,12:30:00,2024-09-06,Offline,Restaurant,0.0,yes,no,Friday
10124,C10360,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,20:45:00,2024-09-06,Offline,Restaurant,0.0,no,no,Friday
10125,C10046,Gulab Jamun,Veg,,60,1,60,Digital,13:30:00,2024-09-07,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Saturday
10126,C10661,Chicken Biryani,Non-Veg,half,140,1,140,Digital,12:00:00,2024-09-07,Online,Kalindi Kunj,2.5,no,no,Saturday
10126,C10661,Tandoori Roti,Veg,,30,1,30,Digital,12:00:00,2024-09-07,Online,Kalindi Kunj,2.5,no,yes,Saturday
10126,C10661,Paneer Lababdar,Veg,full,230,1,230,Cash,12:00:00,2024-09-07,Online,Kalindi Kunj,2.5,no,no,Saturday
10127,C10740,Sweet Lassi,Veg,,70,1,70,Digital,12:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10127,C10740,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,12:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10128,C10549,Rajma Chawal,Veg,full,170,1,170,Cash,12:15:00,2024-09-07,Online,Madanpur Khadar Village,1.5,yes,no,Saturday
10128,C10549,Mix Dosa,Veg,,130,1,130,Cash,12:15:00,2024-09-07,Online,Madanpur Khadar Village,1.5,yes,no,Saturday
10129,C10055,Dal Makhani,Veg,half,100,1,100,Cash,12:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10130,C10694,Chicken Biryani,Non-Veg,half,140,1,140,Digital,21:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10131,C10719,Dal Makhani,Veg,half,100,1,100,Cash,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10131,C10719,Kheer,Veg,,70,1,70,Cash,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10132,C10366,Butter Naan,Veg,,40,2,80,Digital,12:45:00,2024-09-07,Online,Okhla Phase 1,2.0,no,no,Saturday
10133,C10540,Chicken Thali,Non-Veg,,220,1,220,Digital,20:30:00,2024-09-07,Online,Sarita Vihar,1.0,no,no,Saturday
10134,C10595,Masala Dosa,Veg,,120,1,120,Digital,12:30:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,yes,Saturday
10134,C10595,Kheer,Veg,,70,1,70,Digital,12:30:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,yes,Saturday
10134,C10595,Idli (2 pcs),Veg,,80,1,80,Digital,12:30:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,no,Saturday
10135,C10418,Paneer Do Pyaza,Veg,full,210,1,210,Cash,21:45:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10136,C10893,Egg Noodles,Non-Veg,full,160,1,160,Cash,12:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10137,C10907,Gulab Jamun,Veg,,60,1,60,Cash,20:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10137,C10907,Chicken Noodles,Non-Veg,half,110,1,110,Cash,20:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10137,C10907,Butter Chicken,Non-Veg,half,140,1,140,Digital,20:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10138,C10126,Rumali Roti,Veg,,35,1,35,Digital,19:30:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,no,Saturday
10138,C10126,Paneer Butter Masala,Veg,half,120,1,120,Cash,19:30:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,no,Saturday
10139,C10549,Butter Chicken,Non-Veg,full,240,1,240,Digital,13:45:00,2024-09-07,Online,Ali Vihar,2.3,yes,no,Saturday
10139,C10549,Paneer Do Pyaza,Veg,full,210,1,210,Digital,13:45:00,2024-09-07,Online,Ali Vihar,2.3,yes,no,Saturday
10139,C10549,Tandoori Roti,Veg,,30,1,30,Digital,13:45:00,2024-09-07,Online,Ali Vihar,2.3,yes,no,Saturday
10140,C10018,Shahi Paneer,Veg,half,130,1,130,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10141,C10141,Kadhai Chicken,Non-Veg,full,230,1,230,Digital,19:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10141,C10141,Chicken Tikka,Non-Veg,full,210,1,210,Cash,19:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10141,C10141,Paneer Butter Masala,Veg,half,120,1,120,Digital,19:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10142,C10296,Tandoori Chicken,Non-Veg,half,180,1,180,Digital,13:30:00,2024-09-07,Online,Jasola Vihar,1.3,no,yes,Saturday
10142,C10296,Chicken Thali,Non-Veg,,220,1,220,Cash,13:30:00,2024-09-07,Online,Jasola Vihar,1.3,no,yes,Saturday
10143,C10300,Paneer Tikka,Veg,half,120,1,120,Digital,12:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10144,C10874,Fried Rice,Veg,half,90,1,90,Cash,12:00:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10144,C10874,Sweet Lassi,Veg,,70,1,70,Digital,12:00:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10144,C10874,Paneer Tikka Masala,Veg,full,220,1,220,Cash,12:00:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10145,C10091,Paneer Lababdar,Veg,full,230,1,230,Cash,13:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10146,C10816,Tandoori Roti,Veg,,30,1,30,Digital,20:00:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10147,C10903,Chicken Noodles,Non-Veg,full,170,1,170,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10148,C10690,Rawa Dosa,Veg,,140,1,140,Digital,12:15:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10149,C10208,Masala Dosa,Veg,,120,1,120,Digital,20:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10150,C10144,Dal Makhani,Veg,half,100,1,100,Digital,12:30:00,2024-09-07,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Saturday
10150,C10144,Egg Noodles,Non-Veg,full,160,1,160,Digital,12:30:00,2024-09-07,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Saturday
10151,C10056,Kadhai Paneer,Veg,full,200,1,200,Digital,19:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10151,C10056,Rajma Chawal,Veg,full,170,1,170,Digital,19:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10152,C10632,Tandoori Chicken,Non-Veg,full,280,1,280,Cash,21:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10153,C10872,Kadhai Chicken,Non-Veg,half,140,1,140,Cash,12:15:00,2024-09-07,Online,Sarita Vihar,1.0,no,no,Saturday
10153,C10872,Paneer Lababdar,Veg,half,140,1,140,Digital,12:15:00,2024-09-07,Online,Sarita Vihar,1.0,no,yes,Saturday
10154,C10685,Tandoori Roti,Veg,,30,1,30,Cash,12:15:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10155,C10334,Chicken Noodles,Non-Veg,half,110,1,110,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10155,C10334,Chicken Tikka,Non-Veg,full,210,1,210,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10156,C10599,Butter Naan,Veg,,40,3,120,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10157,C10945,Shahi Paneer,Veg,half,130,1,130,Digital,12:45:00,2024-09-07,Online,Sukhdev Vihar,4.2,no,yes,Saturday
10158,C10357,Veg Thali,Veg,,180,1,180,Digital,12:45:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10159,C10357,Paneer Tikka Masala,Veg,full,220,1,220,Digital,13:15:00,2024-09-07,Online,Kalindi Kunj,2.5,no,yes,Saturday
10160,C10992,Chicken Curry,Non-Veg,full,200,1,200,Digital,12:30:00,2024-09-07,Online,Jasola,1.2,no,no,Saturday
10161,C10841,Chicken Noodles,Non-Veg,full,170,1,170,Digital,13:00:00,2024-09-07,Online,New Friends Colony,4.0,no,yes,Saturday
10162,C10816,Chilli Paneer,Veg,half,100,1,100,Cash,12:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10163,C10437,Dal Makhani,Veg,full,190,1,190,Digital,21:30:00,2024-09-07,Online,Jamia Nagar,4.5,no,no,Saturday
10165,C10996,Paneer Tikka Masala,Veg,half,130,1,130,Digital,19:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10165,C10996,Chilli Chicken,Non-Veg,full,190,1,190,Digital,19:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10165,C10996,Kheer,Veg,,70,1,70,Digital,19:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10166,C10904,Tandoori Chicken,Non-Veg,half,180,1,180,Digital,12:30:00,2024-09-07,Online,Okhla Phase 1,2.0,no,yes,Saturday
10166,C10904,Pyaaz Dosa,Veg,,110,1,110,Digital,12:30:00,2024-09-07,Online,Okhla Phase 1,2.0,no,no,Saturday
10167,C10324,Shahi Paneer,Veg,half,130,1,130,Digital,21:15:00,2024-09-07,Online,Jamia Nagar,4.5,no,no,Saturday
10167,C10324,Paneer Tikka Masala,Veg,full,220,1,220,Cash,21:15:00,2024-09-07,Online,Jamia Nagar,4.5,no,yes,Saturday
10168,C10607,Mix Dosa,Veg,,130,1,130,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10168,C10607,Gulab Jamun,Veg,,60,1,60,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10168,C10607,Paneer Tikka Masala,Veg,full,220,1,220,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10169,C10237,Chicken Curry,Non-Veg,full,200,1,200,Digital,19:30:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10170,C10740,Rumali Roti,Veg,,35,2,70,Cash,13:30:00,2024-09-07,Online,Madanpur Khadar Village,1.5,no,no,Saturday
10170,C10740,Paneer Tikka,Veg,half,120,1,120,Digital,13:30:00,2024-09-07,Online,Madanpur Khadar Village,1.5,no,yes,Saturday
10170,C10740,Egg Noodles,Non-Veg,full,160,1,160,Cash,13:30:00,2024-09-07,Online,Madanpur Khadar Village,1.5,no,no,Saturday
10171,C10620,Chole Bhature,Veg,half,90,1,90,Digital,21:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10173,C10685,Plain Dosa,Veg,,100,1,100,Digital,19:00:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10173,C10685,Chicken Tikka,Non-Veg,full,210,1,210,Digital,19:00:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10174,C10516,Paneer Tikka Masala,Veg,half,130,1,130,Digital,19:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10175,C10225,Rajma Chawal,Veg,full,170,1,170,Digital,21:45:00,2024-09-07,Online,Shaheen Bagh,3.2,no,no,Saturday
10175,C10225,Idli (2 pcs),Veg,,80,1,80,Digital,21:45:00,2024-09-07,Online,Shaheen Bagh,3.2,no,no,Saturday
10175,C10225,Dal Makhani,Veg,full,190,1,190,Cash,21:45:00,2024-09-07,Online,Shaheen Bagh,3.2,no,no,Saturday
10176,C10148,Kadhai Chicken,Non-Veg,half,140,1,140,Cash,12:15:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,no,Saturday
10176,C10148,Tandoori Roti,Veg,,30,3,90,Digital,12:15:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,no,Saturday
10177,C10195,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,13:45:00,2024-09-07,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Saturday
10177,C10195,Dal Makhani,Veg,half,100,1,100,Digital,13:45:00,2024-09-07,Online,JJ Colony (Madanpur Khadar),1.6,no,yes,Saturday
10178,C10445,Chicken Tikka Masala,Non-Veg,full,240,1,240,Cash,19:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10179,C10520,Mix Dosa,Veg,,130,1,130,Digital,12:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10179,C10520,Rawa Dosa,Veg,,140,1,140,Digital,12:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10179,C10520,Kadhai Chicken,Non-Veg,full,230,1,230,Cash,12:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10180,C10999,Water Bottle,Veg,,20,1,20,Digital,20:00:00,2024-09-07,Online,Saidulajab,3.5,yes,no,Saturday
10181,C10281,Veg Biryani,Veg,full,180,1,180,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10182,C10126,Paneer Butter Masala,Veg,half,120,1,120,Cash,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10182,C10126,Cold Drink (500ml),Veg,,60,1,60,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10183,C10026,Kadhai Paneer,Veg,full,200,1,200,Digital,13:00:00,2024-09-07,Online,New Friends Colony,4.0,no,yes,Saturday
10183,C10026,Tawa Roti,Veg,,25,1,25,Digital,13:00:00,2024-09-07,Online,New Friends Colony,4.0,no,no,Saturday
10184,C10055,Veg Biryani,Veg,full,180,1,180,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10184,C10055,Butter Naan,Veg,,40,1,40,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10185,C10110,Pyaaz Dosa,Veg,,110,1,110,Cash,12:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10186,C10063,Butter Chicken,Non-Veg,half,140,1,140,Cash,21:30:00,2024-09-07,Online,New Friends Colony,4.0,no,yes,Saturday
10186,C10063,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,21:30:00,2024-09-07,Online,New Friends Colony,4.0,no,no,Saturday
10187,C10702,Chilli Chicken,Non-Veg,full,190,1,190,Digital,21:15:00,2024-09-07,Online,Govindpuri,5.0,yes,no,Saturday
10187,C10702,Veg Thali,Veg,,180,1,180,Digital,21:15:00,2024-09-07,Online,Govindpuri,5.0,yes,no,Saturday
10188,C10544,Paneer Tikka,Veg,full,190,1,190,Cash,21:15:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10188,C10544,Tawa Roti,Veg,,25,1,25,Digital,21:15:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10188,C10544,Stuffed Paratha,Veg,,60,1,60,Cash,21:15:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10189,C10813,Chicken Tikka Masala,Non-Veg,half,140,1,140,Digital,13:00:00,2024-09-07,Online,Shaheen Bagh,3.2,no,no,Saturday
10189,C10813,Paneer Tikka Masala,Veg,full,220,1,220,Digital,13:00:00,2024-09-07,Online,Shaheen Bagh,3.2,no,yes,Saturday
10190,C10046,Dal Makhani,Veg,half,100,1,100,Digital,12:30:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10191,C10960,Paneer Do Pyaza,Veg,half,130,1,130,Digital,12:15:00,2024-09-07,Online,Madanpur Khadar Village,1.5,yes,no,Saturday
10192,C10153,Rawa Dosa,Veg,,140,1,140,Digital,21:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10193,C10063,Tandoori Roti,Veg,,30,2,60,Digital,13:45:00,2024-09-07,Online,Jasola Vihar,1.3,no,yes,Saturday
10194,C10567,Chicken Tikka,Non-Veg,full,210,1,210,Digital,13:45:00,2024-09-07,Online,Jasola,1.2,no,no,Saturday
10195,C10074,Sweet Lassi,Veg,,70,1,70,Digital,21:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10196,C10300,Rajma Chawal,Veg,full,170,1,170,Cash,13:15:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10196,C10300,Cold Drink (500ml),Veg,,60,1,60,Digital,13:15:00,2024-09-07,Online,Jasola Vihar,1.3,no,yes,Saturday
10196,C10300,Shahi Paneer,Veg,full,220,1,220,Digital,13:15:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10197,C10200,Paneer Tikka,Veg,full,190,1,190,Cash,12:30:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10198,C10908,Chole Bhature,Veg,full,160,1,160,Cash,12:45:00,2024-09-07,Online,Jasola,1.2,yes,yes,Saturday
10198,C10908,Paneer Dosa,Veg,,150,1,150,Digital,12:45:00,2024-09-07,Online,Jasola,1.2,yes,no,Saturday
10198,C10908,Rumali Roti,Veg,,35,1,35,Digital,12:45:00,2024-09-07,Online,Jasola,1.2,yes,no,Saturday
10199,C10946,Fried Rice,Veg,full,150,1,150,Cash,20:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10199,C10946,Idli (2 pcs),Veg,,80,1,80,Digital,20:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10199,C10946,Tandoori Roti,Veg,,30,1,30,Cash,20:15:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10200,C10731,Chilli Paneer,Veg,full,170,1,170,Digital,21:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10201,C10269,Pyaaz Dosa,Veg,,110,1,110,Cash,12:45:00,2024-09-07,Online,Sarita Vihar,1.0,no,no,Saturday
10202,C10186,Rawa Dosa,Veg,,140,1,140,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10202,C10186,Water Bottle,Veg,,20,1,20,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10203,C10735,Paneer Dosa,Veg,,150,1,150,Cash,19:45:00,2024-09-07,Online,Jasola,1.2,no,no,Saturday
10204,C10908,Stuffed Paratha,Veg,,60,1,60,Cash,13:30:00,2024-09-07,Online,Kalindi Kunj,2.5,no,yes,Saturday
10204,C10908,Masala Dosa,Veg,,120,1,120,Cash,13:30:00,2024-09-07,Online,Kalindi Kunj,2.5,no,yes,Saturday
10205,C10965,Paneer Tikka Masala,Veg,half,130,1,130,Digital,21:15:00,2024-09-07,Online,Jasola East,1.4,yes,no,Saturday
10206,C10634,Butter Chicken,Non-Veg,half,140,1,140,Digital,21:00:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10206,C10634,Stuffed Paratha,Veg,,60,1,60,Digital,21:00:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10207,C10334,Butter Chicken,Non-Veg,half,140,1,140,Digital,13:45:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10208,C10194,Veg Biryani,Veg,full,180,1,180,Cash,12:15:00,2024-09-07,Online,Jasola,1.2,no,yes,Saturday
10208,C10194,Chilli Chicken,Non-Veg,half,120,1,120,Digital,12:15:00,2024-09-07,Online,Jasola,1.2,no,yes,Saturday
10208,C10194,Dal Makhani,Veg,full,190,1,190,Cash,12:15:00,2024-09-07,Online,Jasola,1.2,no,no,Saturday
10209,C10078,Chicken Noodles,Non-Veg,half,110,1,110,Digital,12:00:00,2024-09-07,Online,Sarita Vihar,1.0,no,no,Saturday
10210,C10453,Plain Dosa,Veg,,100,1,100,Digital,13:00:00,2024-09-07,Online,Jasola,1.2,no,yes,Saturday
10211,C10989,Chicken Tikka,Non-Veg,half,130,1,130,Cash,19:15:00,2024-09-07,Online,Ali Vihar,2.3,no,no,Saturday
10211,C10989,Butter Chicken,Non-Veg,full,240,1,240,Digital,19:15:00,2024-09-07,Online,Ali Vihar,2.3,no,no,Saturday
10212,C10287,Veg Thali,Veg,,180,1,180,Cash,21:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10212,C10287,Rawa Dosa,Veg,,140,1,140,Digital,21:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10213,C10091,Paneer Lababdar,Veg,full,230,1,230,Digital,13:30:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
10214,C10818,Kadhai Paneer,Veg,half,120,1,120,Digital,21:00:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10215,C10621,Chilli Chicken,Non-Veg,half,120,1,120,Digital,19:30:00,2024-09-07,Online,Sarita Vihar,1.0,no,yes,Saturday
10216,C10055,Chicken Biryani,Non-Veg,full,220,1,220,Cash,13:30:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10216,C10055,Paneer Dosa,Veg,,150,1,150,Digital,13:30:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10216,C10055,Rumali Roti,Veg,,35,1,35,Digital,13:30:00,2024-09-07,Online,Jasola Vihar,1.3,no,no,Saturday
10217,C10801,Paneer Lababdar,Veg,full,230,1,230,Cash,19:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10217,C10801,Veg Thali,Veg,,180,1,180,Digital,19:45:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10218,C10429,Chicken Tikka,Non-Veg,full,210,1,210,Digital,20:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10218,C10429,Rumali Roti,Veg,,35,1,35,Cash,20:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10218,C10429,Tandoori Roti,Veg,,30,1,30,Cash,20:30:00,2024-09-07,Offline,Restaurant,0.0,no,no,Saturday
10219,C10702,Shahi Paneer,Veg,full,220,1,220,Digital,20:15:00,2024-09-07,Online,Sarita Vihar,1.0,no,no,Saturday
10220,C10998,Fried Rice,Veg,full,150,1,150,Digital,13:30:00,2024-09-07,Online,Zakir Nagar,4.3,no,no,Saturday
10221,C10826,Veg Biryani,Veg,full,180,1,180,Digital,12:45:00,2024-09-07,Online,Madanpur Khadar Village,1.5,no,no,Saturday
10221,C10826,Kheer,Veg,,70,1,70,Digital,12:45:00,2024-09-07,Online,Madanpur Khadar Village,1.5,no,yes,Saturday
10222,C10992,Chicken Tikka Masala,Non-Veg,half,140,1,140,Digital,21:15:00,2024-09-07,Online,Badarpur,3.0,no,no,Saturday
10223,C10610,Water Bottle,Veg,,20,1,20,Digital,21:45:00,2024-09-07,Online,New Friends Colony,4.0,no,yes,Saturday
10224,C10357,Kheer,Veg,,70,1,70,Cash,21:00:00,2024-09-07,Online,Shaheen Bagh,3.2,no,no,Saturday
10224,C10357,Dal Makhani,Veg,full,190,1,190,Cash,21:00:00,2024-09-07,Online,Shaheen Bagh,3.2,no,no,Saturday
10224,C10357,Egg Noodles,Non-Veg,full,160,1,160,Digital,21:00:00,2024-09-07,Online,Shaheen Bagh,3.2,no,yes,Saturday
10225,C10840,Chicken Biryani,Non-Veg,full,220,1,220,Digital,12:00:00,2024-09-07,Online,Jasola,1.2,no,no,Saturday
10225,C10840,Veg Biryani,Veg,full,180,1,180,Digital,12:00:00,2024-09-07,Online,Jasola,1.2,no,no,Saturday
10226,C10771,Chicken Manchurian,Non-Veg,full,180,1,180,Digital,12:00:00,2024-09-07,Online,Okhla Industrial Area,2.2,no,no,Saturday
10227,C10301,Paneer Do Pyaza,Veg,half,130,1,130,Digital,12:15:00,2024-09-07,Online,Sarita Vihar,1.0,no,no,Saturday
10227,C10301,Veg Biryani,Veg,full,180,1,180,Digital,12:15:00,2024-09-07,Online,Sarita Vihar,1.0,no,no,Saturday
10228,C10963,Mix Dosa,Veg,,130,1,130,Digital,21:45:00,2024-09-07,Offline,Restaurant,0.0,yes,no,Saturday
